State,Datetime,Total Demand,RRP,Humidity (%),Temperature
VIC,2013-06-13 03:30:00,4547.24,39.44,100.0,11.3
VIC,2013-06-13 03:30:00,4547.24,39.44,100.0,11.3
VIC,2013-06-13 04:00:00,4464.4,39.37,100.0,11.5
VIC,2013-06-13 04:00:00,4464.4,39.37,100.0,11.5
VIC,2013-06-13 04:30:00,4422.5,39.4,100.0,11.6
VIC,2013-06-13 04:30:00,4422.5,39.4,100.0,11.6
VIC,2013-06-13 05:00:00,4460.03,39.44,100.0,11.9
VIC,2013-06-13 05:00:00,4460.03,39.44,100.0,11.9
VIC,2013-06-13 05:30:00,4611.83,39.73,99.0,11.9
VIC,2013-06-13 05:30:00,4611.83,39.73,99.0,11.9
VIC,2013-06-13 06:00:00,4783.05,40.33,98.0,11.8
VIC,2013-06-13 06:00:00,4783.05,40.33,98.0,11.8
VIC,2013-06-13 06:30:00,5195.13,43.85,98.0,11.5
VIC,2013-06-13 06:30:00,5195.13,43.85,98.0,11.5
VIC,2013-06-13 07:00:00,5688.22,48.07,99.0,11.7
VIC,2013-06-13 07:00:00,5688.22,48.07,99.0,11.7
VIC,2013-06-13 07:30:00,6104.49,47.36,95.0,11.9
VIC,2013-06-13 07:30:00,6104.49,47.36,95.0,11.9
VIC,2013-06-13 08:00:00,6459.51,51.8,96.0,11.9
VIC,2013-06-13 08:00:00,6459.51,51.8,96.0,11.9
VIC,2013-06-13 08:30:00,6603.51,54.47,94.0,12.2
VIC,2013-06-13 08:30:00,6603.51,54.47,94.0,12.2
VIC,2013-06-13 09:00:00,6605.95,52.63,94.0,12.4
VIC,2013-06-13 09:00:00,6605.95,52.63,94.0,12.4
VIC,2013-06-13 09:30:00,6645.72,51.94,93.0,12.7
VIC,2013-06-13 09:30:00,6645.72,51.94,93.0,12.7
VIC,2013-06-13 10:00:00,6635.19,51.0,94.0,12.7
VIC,2013-06-13 10:00:00,6635.19,51.0,94.0,12.7
VIC,2013-06-13 10:30:00,6642.32,54.57,92.0,12.7
VIC,2013-06-13 10:30:00,6642.32,54.57,92.0,12.7
VIC,2013-06-13 11:00:00,6576.7,51.0,91.0,12.6
VIC,2013-06-13 11:00:00,6576.7,51.0,91.0,12.6
VIC,2013-06-13 11:30:00,6608.97,51.0,90.0,12.4
VIC,2013-06-13 11:30:00,6608.97,51.0,90.0,12.4
VIC,2013-06-13 12:00:00,6579.92,50.32,93.0,12.3
VIC,2013-06-13 12:00:00,6579.92,50.32,93.0,12.3
VIC,2013-06-13 12:30:00,6609.93,48.57,90.0,12.2
VIC,2013-06-13 12:30:00,6609.93,48.57,90.0,12.2
VIC,2013-06-13 13:00:00,6619.65,48.57,90.0,11.8
VIC,2013-06-13 13:00:00,6619.65,48.57,90.0,11.8
VIC,2013-06-13 13:30:00,6628.38,48.39,93.0,12.1
VIC,2013-06-13 13:30:00,6628.38,48.39,93.0,12.1
VIC,2013-06-13 14:00:00,6639.54,48.8,92.0,12.3
VIC,2013-06-13 14:00:00,6639.54,48.8,92.0,12.3
VIC,2013-06-13 14:30:00,6573.63,47.89,94.0,12.2
VIC,2013-06-13 14:30:00,6573.63,47.89,94.0,12.2
VIC,2013-06-13 15:00:00,6559.32,47.06,92.0,12.1
VIC,2013-06-13 15:00:00,6559.32,47.06,92.0,12.1
VIC,2013-06-13 15:30:00,6575.88,47.78,93.0,11.8
VIC,2013-06-13 15:30:00,6575.88,47.78,93.0,11.8
VIC,2013-06-13 16:00:00,6604.32,50.43,94.0,12.2
VIC,2013-06-13 16:00:00,6604.32,50.43,94.0,12.2
VIC,2013-06-13 16:30:00,6715.62,47.87,94.0,12.0
VIC,2013-06-13 16:30:00,6715.62,47.87,94.0,12.0
VIC,2013-06-13 17:00:00,6925.66,50.2,94.0,12.0
VIC,2013-06-13 17:00:00,6925.66,50.2,94.0,12.0
VIC,2013-06-13 17:30:00,7160.75,52.73,94.0,12.2
VIC,2013-06-13 17:30:00,7160.75,52.73,94.0,12.2
VIC,2013-06-13 18:00:00,7325.27,56.41,92.0,11.4
VIC,2013-06-13 18:00:00,7325.27,56.41,92.0,11.4
VIC,2013-06-13 18:30:00,7204.38,54.75,93.0,12.1
VIC,2013-06-13 18:30:00,7204.38,54.75,93.0,12.1
VIC,2013-06-13 19:00:00,7042.77,52.2,92.0,12.1
VIC,2013-06-13 19:00:00,7042.77,52.2,92.0,12.1
VIC,2013-06-13 19:30:00,6843.37,51.17,92.0,11.9
VIC,2013-06-13 19:30:00,6843.37,51.17,92.0,11.9
VIC,2013-06-13 20:00:00,6492.54,49.38,92.0,11.8
VIC,2013-06-13 20:00:00,6492.54,49.38,92.0,11.8
VIC,2013-06-13 20:30:00,6477.85,49.79,92.0,12.2
VIC,2013-06-13 20:30:00,6477.85,49.79,92.0,12.2
VIC,2013-06-13 21:00:00,6345.66,48.87,92.0,11.8
VIC,2013-06-13 21:00:00,6345.66,48.87,92.0,11.8
VIC,2013-06-13 21:30:00,6096.79,49.91,94.0,11.9
VIC,2013-06-13 21:30:00,6096.79,49.91,94.0,11.9
VIC,2013-06-13 22:00:00,5825.59,47.0,94.0,11.9
VIC,2013-06-13 22:00:00,5825.59,47.0,94.0,11.9
VIC,2013-06-13 22:30:00,5626.08,54.65,94.0,12.1
VIC,2013-06-13 22:30:00,5626.08,54.65,94.0,12.1
VIC,2013-06-13 23:00:00,5511.19,51.97,92.0,12.0
VIC,2013-06-13 23:00:00,5511.19,51.97,92.0,12.0
VIC,2013-06-13 23:30:00,5674.4,50.9,92.0,11.9
VIC,2013-06-13 23:30:00,5674.4,50.9,92.0,11.9
VIC,2013-06-14 00:00:00,5625.78,49.47,89.0,12.1
VIC,2013-06-14 00:00:00,5625.78,49.47,89.0,12.1
VIC,2013-06-14 00:30:00,5312.91,46.21,90.0,12.0
VIC,2013-06-14 00:30:00,5312.91,46.21,90.0,12.0
VIC,2013-06-14 01:00:00,5074.08,44.49,90.0,12.0
VIC,2013-06-14 01:00:00,5074.08,44.49,90.0,12.0
VIC,2013-06-14 01:30:00,4991.01,43.02,92.0,11.9
VIC,2013-06-14 01:30:00,4991.01,43.02,92.0,11.9
VIC,2013-06-14 02:00:00,4809.73,42.11,90.0,12.2
VIC,2013-06-14 02:00:00,4809.73,42.11,90.0,12.2
VIC,2013-06-14 02:30:00,4576.19,39.44,92.0,12.0
VIC,2013-06-14 02:30:00,4576.19,39.44,92.0,12.0
VIC,2013-06-14 03:00:00,4541.23,39.55,92.0,12.1
VIC,2013-06-14 03:00:00,4541.23,39.55,92.0,12.1
VIC,2013-06-14 03:30:00,4457.18,39.44,90.0,12.0
VIC,2013-06-14 03:30:00,4457.18,39.44,90.0,12.0
VIC,2013-06-14 04:00:00,4374.05,39.4,95.0,11.5
VIC,2013-06-14 04:00:00,4374.05,39.4,95.0,11.5
VIC,2013-06-14 04:30:00,4391.82,39.44,95.0,11.4
VIC,2013-06-14 04:30:00,4391.82,39.44,95.0,11.4
VIC,2013-06-14 05:00:00,4369.41,39.44,93.0,11.5
VIC,2013-06-14 05:00:00,4369.41,39.44,93.0,11.5
VIC,2013-06-14 05:30:00,4569.59,40.77,93.0,11.4
VIC,2013-06-14 05:30:00,4569.59,40.77,93.0,11.4
VIC,2013-06-14 06:00:00,4767.24,40.48,90.0,11.4
VIC,2013-06-14 06:00:00,4767.24,40.48,90.0,11.4
VIC,2013-06-14 06:30:00,5218.84,45.21,89.0,11.5
VIC,2013-06-14 06:30:00,5218.84,45.21,89.0,11.5
VIC,2013-06-14 07:00:00,5712.32,50.05,87.0,11.7
VIC,2013-06-14 07:00:00,5712.32,50.05,87.0,11.7
VIC,2013-06-14 07:30:00,6115.24,49.06,84.0,11.9
VIC,2013-06-14 07:30:00,6115.24,49.06,84.0,11.9
VIC,2013-06-14 08:00:00,6480.03,54.36,83.0,12.0
VIC,2013-06-14 08:00:00,6480.03,54.36,83.0,12.0
VIC,2013-06-14 08:30:00,6588.12,62.66,82.0,12.3
VIC,2013-06-14 08:30:00,6588.12,62.66,82.0,12.3
VIC,2013-06-14 09:00:00,6625.72,73.41,80.0,12.5
VIC,2013-06-14 09:00:00,6625.72,73.41,80.0,12.5
VIC,2013-06-14 09:30:00,6689.69,52.22,79.0,12.6
VIC,2013-06-14 09:30:00,6689.69,52.22,79.0,12.6
VIC,2013-06-14 10:00:00,6593.56,51.62,80.0,12.8
VIC,2013-06-14 10:00:00,6593.56,51.62,80.0,12.8
VIC,2013-06-14 10:30:00,6576.43,51.93,78.0,12.8
VIC,2013-06-14 10:30:00,6576.43,51.93,78.0,12.8
VIC,2013-06-14 11:00:00,6494.63,51.0,75.0,13.3
VIC,2013-06-14 11:00:00,6494.63,51.0,75.0,13.3
VIC,2013-06-14 11:30:00,6419.16,50.92,77.0,12.9
VIC,2013-06-14 11:30:00,6419.16,50.92,77.0,12.9
VIC,2013-06-14 12:00:00,6423.26,48.45,79.0,12.6
VIC,2013-06-14 12:00:00,6423.26,48.45,79.0,12.6
VIC,2013-06-14 12:30:00,6415.04,47.0,72.0,13.3
VIC,2013-06-14 12:30:00,6415.04,47.0,72.0,13.3
VIC,2013-06-14 13:00:00,6330.72,46.06,71.0,13.8
VIC,2013-06-14 13:00:00,6330.72,46.06,71.0,13.8
VIC,2013-06-14 13:30:00,6344.25,45.42,70.0,13.5
VIC,2013-06-14 13:30:00,6344.25,45.42,70.0,13.5
VIC,2013-06-14 14:00:00,6370.21,44.51,70.0,13.4
VIC,2013-06-14 14:00:00,6370.21,44.51,70.0,13.4
VIC,2013-06-14 14:30:00,6325.24,43.91,66.0,13.2
VIC,2013-06-14 14:30:00,6325.24,43.91,66.0,13.2
VIC,2013-06-14 15:00:00,6283.85,45.0,67.0,13.0
VIC,2013-06-14 15:00:00,6283.85,45.0,67.0,13.0
VIC,2013-06-14 15:30:00,6266.91,46.67,69.0,12.8
VIC,2013-06-14 15:30:00,6266.91,46.67,69.0,12.8
VIC,2013-06-14 16:00:00,6339.81,47.94,71.0,12.5
VIC,2013-06-14 16:00:00,6339.81,47.94,71.0,12.5
VIC,2013-06-14 16:30:00,6452.07,50.91,65.0,12.2
VIC,2013-06-14 16:30:00,6452.07,50.91,65.0,12.2
VIC,2013-06-14 17:00:00,6657.25,51.0,62.0,11.9
VIC,2013-06-14 17:00:00,6657.25,51.0,62.0,11.9
VIC,2013-06-14 17:30:00,6874.09,50.99,65.0,11.6
VIC,2013-06-14 17:30:00,6874.09,50.99,65.0,11.6
VIC,2013-06-14 18:00:00,7051.73,50.75,67.0,11.3
VIC,2013-06-14 18:00:00,7051.73,50.75,67.0,11.3
VIC,2013-06-14 18:30:00,6994.94,51.67,68.0,11.1
VIC,2013-06-14 18:30:00,6994.94,51.67,68.0,11.1
VIC,2013-06-14 19:00:00,6803.89,50.95,68.0,11.0
VIC,2013-06-14 19:00:00,6803.89,50.95,68.0,11.0
VIC,2013-06-14 19:30:00,6669.0,50.09,69.0,10.6
VIC,2013-06-14 19:30:00,6669.0,50.09,69.0,10.6
VIC,2013-06-14 20:00:00,6535.86,51.0,70.0,10.6
VIC,2013-06-14 20:00:00,6535.86,51.0,70.0,10.6
VIC,2013-06-14 20:30:00,6406.82,51.0,69.0,10.9
VIC,2013-06-14 20:30:00,6406.82,51.0,69.0,10.9
VIC,2013-06-14 21:00:00,6261.38,51.0,68.0,11.4
VIC,2013-06-14 21:00:00,6261.38,51.0,68.0,11.4
VIC,2013-06-14 21:30:00,6069.11,49.11,69.0,11.3
VIC,2013-06-14 21:30:00,6069.11,49.11,69.0,11.3
VIC,2013-06-14 22:00:00,5900.59,47.89,69.0,11.1
VIC,2013-06-14 22:00:00,5900.59,47.89,69.0,11.1
VIC,2013-06-14 22:30:00,5752.88,53.0,69.0,10.9
VIC,2013-06-14 22:30:00,5752.88,53.0,69.0,10.9
VIC,2013-06-14 23:00:00,5676.52,52.43,69.0,10.7
VIC,2013-06-14 23:00:00,5676.52,52.43,69.0,10.7
VIC,2013-06-14 23:30:00,5868.27,51.55,70.0,11.1
VIC,2013-06-14 23:30:00,5868.27,51.55,70.0,11.1
VIC,2013-06-15 00:00:00,5838.73,52.36,72.0,10.9
VIC,2013-06-15 00:00:00,5838.73,52.36,72.0,10.9
VIC,2013-06-15 00:30:00,5478.4,49.45,72.0,10.9
VIC,2013-06-15 00:30:00,5478.4,49.45,72.0,10.9
VIC,2013-06-15 01:00:00,5222.01,43.86,71.0,10.9
VIC,2013-06-15 01:00:00,5222.01,43.86,71.0,10.9
VIC,2013-06-15 01:30:00,5133.27,43.18,70.0,10.7
VIC,2013-06-15 01:30:00,5133.27,43.18,70.0,10.7
VIC,2013-06-15 02:00:00,4935.94,43.17,74.0,9.8
VIC,2013-06-15 02:00:00,4935.94,43.17,74.0,9.8
VIC,2013-06-15 02:30:00,4733.07,43.15,80.0,8.7
VIC,2013-06-15 02:30:00,4733.07,43.15,80.0,8.7
VIC,2013-06-15 03:00:00,4616.5,43.23,81.0,9.1
VIC,2013-06-15 03:00:00,4616.5,43.23,81.0,9.1
VIC,2013-06-15 03:30:00,4533.34,42.49,70.0,10.5
VIC,2013-06-15 03:30:00,4533.34,42.49,70.0,10.5
VIC,2013-06-15 04:00:00,4474.0,40.54,73.0,10.3
VIC,2013-06-15 04:00:00,4474.0,40.54,73.0,10.3
VIC,2013-06-15 04:30:00,4481.02,40.39,70.0,10.6
VIC,2013-06-15 04:30:00,4481.02,40.39,70.0,10.6
VIC,2013-06-15 05:00:00,4459.24,39.92,71.0,10.6
VIC,2013-06-15 05:00:00,4459.24,39.92,71.0,10.6
VIC,2013-06-15 05:30:00,4509.56,41.03,75.0,9.8
VIC,2013-06-15 05:30:00,4509.56,41.03,75.0,9.8
VIC,2013-06-15 06:00:00,4607.02,42.15,74.0,9.8
VIC,2013-06-15 06:00:00,4607.02,42.15,74.0,9.8
VIC,2013-06-15 06:30:00,4725.15,40.11,83.0,8.6
VIC,2013-06-15 06:30:00,4725.15,40.11,83.0,8.6
VIC,2013-06-15 07:00:00,4883.78,42.57,85.0,8.4
VIC,2013-06-15 07:00:00,4883.78,42.57,85.0,8.4
VIC,2013-06-15 07:30:00,5079.39,45.3,86.0,8.5
VIC,2013-06-15 07:30:00,5079.39,45.3,86.0,8.5
VIC,2013-06-15 08:00:00,5314.04,46.95,80.0,9.2
VIC,2013-06-15 08:00:00,5314.04,46.95,80.0,9.2
VIC,2013-06-15 08:30:00,5543.43,50.07,84.0,8.9
VIC,2013-06-15 08:30:00,5543.43,50.07,84.0,8.9
VIC,2013-06-15 09:00:00,5664.01,53.15,79.0,9.8
VIC,2013-06-15 09:00:00,5664.01,53.15,79.0,9.8
VIC,2013-06-15 09:30:00,5807.43,55.14,72.0,10.2
VIC,2013-06-15 09:30:00,5807.43,55.14,72.0,10.2
VIC,2013-06-15 10:00:00,5809.95,52.35,68.0,11.7
VIC,2013-06-15 10:00:00,5809.95,52.35,68.0,11.7
VIC,2013-06-15 10:30:00,5732.33,50.91,65.0,12.1
VIC,2013-06-15 10:30:00,5732.33,50.91,65.0,12.1
VIC,2013-06-15 11:00:00,5705.28,50.68,64.0,12.7
VIC,2013-06-15 11:00:00,5705.28,50.68,64.0,12.7
VIC,2013-06-15 11:30:00,5563.9,49.22,60.0,13.5
VIC,2013-06-15 11:30:00,5563.9,49.22,60.0,13.5
VIC,2013-06-15 12:00:00,5477.55,49.57,57.0,14.0
VIC,2013-06-15 12:00:00,5477.55,49.57,57.0,14.0
VIC,2013-06-15 12:30:00,5458.18,49.05,63.0,12.6
VIC,2013-06-15 12:30:00,5458.18,49.05,63.0,12.6
VIC,2013-06-15 13:00:00,5432.22,47.96,65.0,13.2
VIC,2013-06-15 13:00:00,5432.22,47.96,65.0,13.2
VIC,2013-06-15 13:30:00,5442.13,47.67,80.0,11.4
VIC,2013-06-15 13:30:00,5442.13,47.67,80.0,11.4
VIC,2013-06-15 14:00:00,5450.28,47.19,75.0,12.1
VIC,2013-06-15 14:00:00,5450.28,47.19,75.0,12.1
VIC,2013-06-15 14:30:00,5463.65,47.58,77.0,12.1
VIC,2013-06-15 14:30:00,5463.65,47.58,77.0,12.1
VIC,2013-06-15 15:00:00,5490.44,47.58,71.0,13.3
VIC,2013-06-15 15:00:00,5490.44,47.58,71.0,13.3
VIC,2013-06-15 15:30:00,5500.9,48.88,72.0,12.7
VIC,2013-06-15 15:30:00,5500.9,48.88,72.0,12.7
VIC,2013-06-15 16:00:00,5579.42,49.63,80.0,11.7
VIC,2013-06-15 16:00:00,5579.42,49.63,80.0,11.7
VIC,2013-06-15 16:30:00,5685.42,47.88,77.0,11.7
VIC,2013-06-15 16:30:00,5685.42,47.88,77.0,11.7
VIC,2013-06-15 17:00:00,5936.04,49.01,76.0,11.5
VIC,2013-06-15 17:00:00,5936.04,49.01,76.0,11.5
VIC,2013-06-15 17:30:00,6206.65,53.4,78.0,11.1
VIC,2013-06-15 17:30:00,6206.65,53.4,78.0,11.1
VIC,2013-06-15 18:00:00,6480.97,61.55,80.0,11.3
VIC,2013-06-15 18:00:00,6480.97,61.55,80.0,11.3
VIC,2013-06-15 18:30:00,6457.68,58.61,81.0,11.0
VIC,2013-06-15 18:30:00,6457.68,58.61,81.0,11.0
VIC,2013-06-15 19:00:00,6353.74,55.15,82.0,10.6
VIC,2013-06-15 19:00:00,6353.74,55.15,82.0,10.6
VIC,2013-06-15 19:30:00,6185.74,52.49,84.0,10.3
VIC,2013-06-15 19:30:00,6185.74,52.49,84.0,10.3
VIC,2013-06-15 20:00:00,6075.45,55.65,79.0,10.9
VIC,2013-06-15 20:00:00,6075.45,55.65,79.0,10.9
VIC,2013-06-15 20:30:00,5935.15,56.1,79.0,10.5
VIC,2013-06-15 20:30:00,5935.15,56.1,79.0,10.5
VIC,2013-06-15 21:00:00,5840.5,56.32,78.0,10.5
VIC,2013-06-15 21:00:00,5840.5,56.32,78.0,10.5
VIC,2013-06-15 21:30:00,5721.59,52.63,79.0,10.6
VIC,2013-06-15 21:30:00,5721.59,52.63,79.0,10.6
VIC,2013-06-15 22:00:00,5568.2,53.85,84.0,10.0
VIC,2013-06-15 22:00:00,5568.2,53.85,84.0,10.0
VIC,2013-06-15 22:30:00,5491.4,54.86,88.0,9.3
VIC,2013-06-15 22:30:00,5491.4,54.86,88.0,9.3
VIC,2013-06-15 23:00:00,5469.99,53.52,92.0,8.8
VIC,2013-06-15 23:00:00,5469.99,53.52,92.0,8.8
VIC,2013-06-15 23:30:00,5674.13,52.61,92.0,9.6
VIC,2013-06-15 23:30:00,5674.13,52.61,92.0,9.6
VIC,2013-06-16 00:00:00,5711.7,55.58,93.0,9.4
VIC,2013-06-16 00:00:00,5711.7,55.58,93.0,9.4
VIC,2013-06-16 00:30:00,5473.77,51.09,94.0,9.1
VIC,2013-06-16 00:30:00,5473.77,51.09,94.0,9.1
VIC,2013-06-16 01:00:00,5190.04,50.15,91.0,9.5
VIC,2013-06-16 01:00:00,5190.04,50.15,91.0,9.5
VIC,2013-06-16 01:30:00,5126.58,48.18,95.0,8.7
VIC,2013-06-16 01:30:00,5126.58,48.18,95.0,8.7
VIC,2013-06-16 02:00:00,4963.45,45.23,96.0,8.6
VIC,2013-06-16 02:00:00,4963.45,45.23,96.0,8.6
VIC,2013-06-16 02:30:00,4803.8,43.94,97.0,8.1
VIC,2013-06-16 02:30:00,4803.8,43.94,97.0,8.1
VIC,2013-06-16 03:00:00,4680.96,45.73,99.0,8.5
VIC,2013-06-16 03:00:00,4680.96,45.73,99.0,8.5
VIC,2013-06-16 03:30:00,4516.98,43.76,98.0,8.8
VIC,2013-06-16 03:30:00,4516.98,43.76,98.0,8.8
VIC,2013-06-16 04:00:00,4450.21,44.43,98.0,8.8
VIC,2013-06-16 04:00:00,4450.21,44.43,98.0,8.8
VIC,2013-06-16 04:30:00,4419.71,43.3,97.0,9.0
VIC,2013-06-16 04:30:00,4419.71,43.3,97.0,9.0
VIC,2013-06-16 05:00:00,4396.26,42.86,96.0,9.1
VIC,2013-06-16 05:00:00,4396.26,42.86,96.0,9.1
VIC,2013-06-16 05:30:00,4443.33,43.13,98.0,8.8
VIC,2013-06-16 05:30:00,4443.33,43.13,98.0,8.8
VIC,2013-06-16 06:00:00,4494.22,43.55,98.0,8.8
VIC,2013-06-16 06:00:00,4494.22,43.55,98.0,8.8
VIC,2013-06-16 06:30:00,4572.82,42.21,99.0,8.6
VIC,2013-06-16 06:30:00,4572.82,42.21,99.0,8.6
VIC,2013-06-16 07:00:00,4688.19,42.69,99.0,7.9
VIC,2013-06-16 07:00:00,4688.19,42.69,99.0,7.9
VIC,2013-06-16 07:30:00,4705.87,44.52,100.0,7.4
VIC,2013-06-16 07:30:00,4705.87,44.52,100.0,7.4
VIC,2013-06-16 08:00:00,4856.33,47.92,100.0,7.1
VIC,2013-06-16 08:00:00,4856.33,47.92,100.0,7.1
VIC,2013-06-16 08:30:00,5094.23,50.05,100.0,8.0
VIC,2013-06-16 08:30:00,5094.23,50.05,100.0,8.0
VIC,2013-06-16 09:00:00,5252.09,51.68,91.0,10.2
VIC,2013-06-16 09:00:00,5252.09,51.68,91.0,10.2
VIC,2013-06-16 09:30:00,5318.48,51.77,76.0,11.0
VIC,2013-06-16 09:30:00,5318.48,51.77,76.0,11.0
VIC,2013-06-16 10:00:00,5324.75,50.67,74.0,11.5
VIC,2013-06-16 10:00:00,5324.75,50.67,74.0,11.5
VIC,2013-06-16 10:30:00,5321.48,50.98,68.0,12.3
VIC,2013-06-16 10:30:00,5321.48,50.98,68.0,12.3
VIC,2013-06-16 11:00:00,5264.71,49.77,64.0,12.6
VIC,2013-06-16 11:00:00,5264.71,49.77,64.0,12.6
VIC,2013-06-16 11:30:00,5222.41,49.83,64.0,13.2
VIC,2013-06-16 11:30:00,5222.41,49.83,64.0,13.2
VIC,2013-06-16 12:00:00,5165.12,51.67,59.0,13.3
VIC,2013-06-16 12:00:00,5165.12,51.67,59.0,13.3
VIC,2013-06-16 12:30:00,5155.13,51.29,57.0,13.5
VIC,2013-06-16 12:30:00,5155.13,51.29,57.0,13.5
VIC,2013-06-16 13:00:00,5196.27,50.66,60.0,13.5
VIC,2013-06-16 13:00:00,5196.27,50.66,60.0,13.5
VIC,2013-06-16 13:30:00,5250.35,48.98,71.0,12.0
VIC,2013-06-16 13:30:00,5250.35,48.98,71.0,12.0
VIC,2013-06-16 14:00:00,5298.13,49.86,73.0,12.0
VIC,2013-06-16 14:00:00,5298.13,49.86,73.0,12.0
VIC,2013-06-16 14:30:00,5292.27,51.8,77.0,11.7
VIC,2013-06-16 14:30:00,5292.27,51.8,77.0,11.7
VIC,2013-06-16 15:00:00,5339.75,52.82,80.0,11.4
VIC,2013-06-16 15:00:00,5339.75,52.82,80.0,11.4
VIC,2013-06-16 15:30:00,5399.72,53.55,75.0,11.3
VIC,2013-06-16 15:30:00,5399.72,53.55,75.0,11.3
VIC,2013-06-16 16:00:00,5505.72,55.27,73.0,12.1
VIC,2013-06-16 16:00:00,5505.72,55.27,73.0,12.1
VIC,2013-06-16 16:30:00,5588.57,55.42,70.0,12.2
VIC,2013-06-16 16:30:00,5588.57,55.42,70.0,12.2
VIC,2013-06-16 17:00:00,5906.62,60.14,70.0,11.6
VIC,2013-06-16 17:00:00,5906.62,60.14,70.0,11.6
VIC,2013-06-16 17:30:00,6220.04,70.28,72.0,11.2
VIC,2013-06-16 17:30:00,6220.04,70.28,72.0,11.2
VIC,2013-06-16 18:00:00,6654.43,99.95,76.0,10.8
VIC,2013-06-16 18:00:00,6654.43,99.95,76.0,10.8
VIC,2013-06-16 18:30:00,6652.91,91.12,76.0,11.0
VIC,2013-06-16 18:30:00,6652.91,91.12,76.0,11.0
VIC,2013-06-16 19:00:00,6523.67,75.22,79.0,10.7
VIC,2013-06-16 19:00:00,6523.67,75.22,79.0,10.7
VIC,2013-06-16 19:30:00,6394.08,70.37,83.0,10.4
VIC,2013-06-16 19:30:00,6394.08,70.37,83.0,10.4
VIC,2013-06-16 20:00:00,6249.49,62.44,84.0,10.2
VIC,2013-06-16 20:00:00,6249.49,62.44,84.0,10.2
VIC,2013-06-16 20:30:00,6221.21,76.08,90.0,9.5
VIC,2013-06-16 20:30:00,6221.21,76.08,90.0,9.5
VIC,2013-06-16 21:00:00,6105.52,65.1,94.0,9.4
VIC,2013-06-16 21:00:00,6105.52,65.1,94.0,9.4
VIC,2013-06-16 21:30:00,5826.96,57.79,90.0,9.3
VIC,2013-06-16 21:30:00,5826.96,57.79,90.0,9.3
VIC,2013-06-16 22:00:00,5682.54,57.57,95.0,8.5
VIC,2013-06-16 22:00:00,5682.54,57.57,95.0,8.5
VIC,2013-06-16 22:30:00,5524.57,62.0,97.0,7.8
VIC,2013-06-16 22:30:00,5524.57,62.0,97.0,7.8
VIC,2013-06-16 23:00:00,5425.52,56.37,99.0,7.6
VIC,2013-06-16 23:00:00,5425.52,56.37,99.0,7.6
VIC,2013-06-16 23:30:00,5623.85,54.9,100.0,7.3
VIC,2013-06-16 23:30:00,5623.85,54.9,100.0,7.3
VIC,2013-06-17 00:00:00,5642.6,56.96,100.0,6.8
VIC,2013-06-17 00:00:00,5642.6,56.96,100.0,6.8
VIC,2013-06-17 00:30:00,5364.09,56.44,100.0,6.8
VIC,2013-06-17 00:30:00,5364.09,56.44,100.0,6.8
VIC,2013-06-17 01:00:00,5164.01,54.97,100.0,7.1
VIC,2013-06-17 01:00:00,5164.01,54.97,100.0,7.1
VIC,2013-06-17 01:30:00,5101.78,52.22,100.0,7.4
VIC,2013-06-17 01:30:00,5101.78,52.22,100.0,7.4
VIC,2013-06-17 02:00:00,4981.62,50.68,100.0,7.1
VIC,2013-06-17 02:00:00,4981.62,50.68,100.0,7.1
VIC,2013-06-17 02:30:00,4835.86,47.65,100.0,6.6
VIC,2013-06-17 02:30:00,4835.86,47.65,100.0,6.6
VIC,2013-06-17 03:00:00,4716.53,48.92,100.0,6.3
VIC,2013-06-17 03:00:00,4716.53,48.92,100.0,6.3
VIC,2013-06-17 03:30:00,4645.98,48.73,100.0,6.4
VIC,2013-06-17 03:30:00,4645.98,48.73,100.0,6.4
VIC,2013-06-17 04:00:00,4596.09,47.35,100.0,7.2
VIC,2013-06-17 04:00:00,4596.09,47.35,100.0,7.2
VIC,2013-06-17 04:30:00,4618.3,48.06,99.0,7.6
VIC,2013-06-17 04:30:00,4618.3,48.06,99.0,7.6
VIC,2013-06-17 05:00:00,4642.6,47.03,97.0,7.8
VIC,2013-06-17 05:00:00,4642.6,47.03,97.0,7.8
VIC,2013-06-17 05:30:00,4817.5,52.75,98.0,8.0
VIC,2013-06-17 05:30:00,4817.5,52.75,98.0,8.0
VIC,2013-06-17 06:00:00,5065.52,52.26,96.0,8.1
VIC,2013-06-17 06:00:00,5065.52,52.26,96.0,8.1
VIC,2013-06-17 06:30:00,5521.45,57.14,96.0,7.8
VIC,2013-06-17 06:30:00,5521.45,57.14,96.0,7.8
VIC,2013-06-17 07:00:00,6046.44,62.97,97.0,7.5
VIC,2013-06-17 07:00:00,6046.44,62.97,97.0,7.5
VIC,2013-06-17 07:30:00,6425.86,51.38,94.0,7.5
VIC,2013-06-17 07:30:00,6425.86,51.38,94.0,7.5
VIC,2013-06-17 08:00:00,6855.58,81.03,93.0,7.7
VIC,2013-06-17 08:00:00,6855.58,81.03,93.0,7.7
VIC,2013-06-17 08:30:00,7082.33,62.06,92.0,7.9
VIC,2013-06-17 08:30:00,7082.33,62.06,92.0,7.9
VIC,2013-06-17 09:00:00,7100.03,61.97,94.0,7.9
VIC,2013-06-17 09:00:00,7100.03,61.97,94.0,7.9
VIC,2013-06-17 09:30:00,7265.41,63.98,95.0,8.2
VIC,2013-06-17 09:30:00,7265.41,63.98,95.0,8.2
